1612137600000,33092.97000000,33106.33000000,33034.86000000,33037.90000000,60.97337500,1612137659999,2016463.16774728,1712,17.25872200,570820.06344086,0
1612137660000,33037.89000000,33074.01000000,33033.65000000,33039.07000000,65.85184900,1612137719999,2176630.09430149,1862,23.43635300,774640.32817122,0
1612137720000,33039.08000000,33039.08000000,32860.00000000,32883.16000000,134.64648200,1612137779999,4436293.52167589,3463,38.29126800,1261217.78598827,0
1612137780000,32883.16000000,32948.69000000,32860.00000000,32864.46000000,86.23886100,1612137839999,2837847.20136911,2032,31.82874000,1047427.98612678,0
1612137840000,32864.46000000,32886.93000000,32777.14000000,32869.04000000,139.90275800,1612137899999,4593023.91430971,3102,68.95986000,2264017.60976438,0
1612137900000,32866.41000000,32868.46000000,32758.85000000,32760.03000000,93.47884500,1612137959999,3066203.22672166,1867,20.33919300,667144.43440916,0
1612137960000,32760.04000000,32787.21000000,32607.00000000,32635.85000000,191.87605500,1612138019999,6271565.95404667,4189,71.55832000,2338334.27989383,0
1612138020000,32635.85000000,32665.52000000,32550.00000000,32606.87000000,124.91115700,1612138079999,4072132.79400811,2807,55.42030400,1807220.09626499,0
1612138080000,32610.44000000,32621.69000000,32464.24000000,32548.99000000,205.35133600,1612138139999,6679875.83948334,3571,73.07615400,2377297.64896216,0
1612138140000,32549.58000000,32639.37000000,32549.56000000,32576.60000000,111.69355400,1612138199999,3640782.22795026,2342,62.84230700,2048527.24369714,0
1612138200000,32580.67000000,32663.48000000,32578.52000000,32662.66000000,83.48600600,1612138259999,2724174.62588715,1867,42.17536500,1376161.90829043,0
1612138260000,32655.80000000,32661.13000000,32545.02000000,32583.93000000,91.55935500,1612138319999,2983022.66905460,2002,32.53983800,1060001.19714097,0
1612138320000,32583.71000000,32612.07000000,32550.00000000,32611.18000000,62.13006500,1612138379999,2023760.32123630,1511,20.63199500,672104.10329635,0
1612138380000,32611.18000000,32642.85000000,32588.04000000,32642.84000000,75.16701200,1612138439999,2451646.13346588,1494,30.65890500,999976.55162736,0
1612138440000,32642.84000000,32663.48000000,32591.86000000,32591.86000000,61.01337700,1612138499999,1990412.43359325,1289,13.92868700,454440.45738079,0
1612138500000,32591.87000000,32646.40000000,32580.66000000,32589.50000000,84.34239600,1612138559999,2751249.10402675,1425,52.00254000,1696441.86705603,0
1612138560000,32589.49000000,32592.60000000,32449.86000000,32449.97000000,103.42629100,1612138619999,3362556.96058885,2413,32.40667700,1053897.39192522,0
1612138620000,32449.87000000,32450.00000000,32300.00000000,32391.31000000,232.16717500,1612138679999,7518247.47159491,4383,128.33761500,4156934.72263375,0
1612138680000,32391.31000000,32492.35000000,32390.18000000,32443.29000000,70.08220400,1612138739999,2273950.52056761,2034,47.01659800,1525516.95686800,0
1612138740000,32445.85000000,32510.89000000,32435.62000000,32466.21000000,64.76485600,1612138799999,2102893.45264636,1591,39.35421400,1277911.55478208,0
1612138800000,32466.20000000,32574.30000000,32466.20000000,32560.94000000,76.67379200,1612138859999,2493080.69278723,1706,52.09888800,1693892.17455907,0
1612138860000,32559.25000000,32560.90000000,32460.49000000,32463.73000000,76.07269200,1612138919999,2472868.72148109,1475,39.37661800,1279670.98844923,0
1612138920000,32463.74000000,32494.24000000,32333.44000000,32489.68000000,105.26811800,1612138979999,3410682.82948253,2668,57.06220100,1848227.19544131,0
1612138980000,32489.69000000,32522.48000000,32360.34000000,32433.08000000,116.86864200,1612139039999,3790933.84479326,2217,61.80360900,2004673.31527852,0
1612139040000,32433.08000000,32461.26000000,32330.64000000,32426.49000000,65.06178800,1612139099999,2107799.20958229,1968,36.60957200,1185849.17757914,0
1612139100000,32424.10000000,32434.88000000,32300.00000000,32374.49000000,100.08341600,1612139159999,3237561.68698867,2178,41.91159000,1355285.54176066,0
1612139160000,32374.50000000,32379.68000000,32300.00000000,32378.21000000,76.20353900,1612139219999,2464069.54139326,1752,33.17263400,1072571.49944716,0
1612139220000,32378.19000000,32437.77000000,32296.16000000,32383.14000000,73.95920700,1612139279999,2392973.66934700,1968,41.17857100,1332663.95613409,0
1612139280000,32380.47000000,32459.16000000,32368.39000000,32441.99000000,53.68485400,1612139339999,1741119.67247446,1323,29.29903700,950187.07487037,0
1612139340000,32441.99000000,32444.70000000,32328.08000000,32418.85000000,47.48526800,1612139399999,1537840.65423241,1520,27.99194900,906550.82439735,0
1612139400000,32417.59000000,32431.28000000,32336.11000000,32408.98000000,77.12663400,1612139459999,2497815.90695646,1640,49.27969600,1595651.03017973,0
