1615680000000,1.10016000,1.10265000,1.09544000,1.09820000,1377222.00000000,1615680179999,1513108.57382900,1829,624562.20000000,686208.48621200,0
1615680180000,1.09781000,1.09959000,1.09615000,1.09797000,650847.90000000,1615680359999,714490.16155000,797,390240.50000000,428455.74058400,0
1615680360000,1.09796000,1.09821000,1.09450000,1.09548000,763770.50000000,1615680539999,837204.06987300,981,341060.60000000,373814.28681500,0
1615680540000,1.09542000,1.09797000,1.09510000,1.09629000,477344.50000000,1615680719999,523375.99582200,658,213619.70000000,234207.02686100,0
1615680720000,1.09657000,1.09741000,1.09358000,1.09375000,708709.60000000,1615680899999,775972.59765400,815,317357.40000000,347517.87116700,0
1615680900000,1.09382000,1.09600000,1.09300000,1.09456000,508924.50000000,1615681079999,556951.80716900,756,255349.90000000,279438.26985600,0
1615681080000,1.09456000,1.09657000,1.09363000,1.09620000,811669.70000000,1615681259999,888935.46135400,660,376743.20000000,412598.00757900,0
1615681260000,1.09639000,1.09679000,1.09512000,1.09640000,523265.40000000,1615681439999,573524.55940500,578,290328.10000000,318224.23503600,0
1615681440000,1.09644000,1.09800000,1.09519000,1.09709000,499150.70000000,1615681619999,547324.35059100,624,286014.00000000,313596.17881900,0
1615681620000,1.09709000,1.09800000,1.09502000,1.09640000,685963.80000000,1615681799999,752130.41763900,758,336703.80000000,369233.31605400,0
1615681800000,1.09640000,1.09664000,1.09401000,1.09456000,661010.20000000,1615681979999,723962.39765200,994,249046.40000000,272780.96875300,0
1615681980000,1.09455000,1.09468000,1.09276000,1.09311000,564330.40000000,1615682159999,617108.34633500,772,366569.50000000,400863.03900900,0
1615682160000,1.09311000,1.09366000,1.09000000,1.09035000,961174.20000000,1615682339999,1048810.07020600,1654,247103.70000000,269726.16343400,0
1615682340000,1.09020000,1.09293000,1.09005000,1.09262000,328400.80000000,1615682519999,358341.76392600,525,151643.30000000,165483.02081400,0
1615682520000,1.09259000,1.09265000,1.08888000,1.08969000,692043.80000000,1615682699999,754655.41798500,898,281393.20000000,306921.30134400,0
1615682700000,1.08959000,1.09000000,1.08599000,1.08686000,842680.50000000,1615682879999,916852.30393300,1469,439761.80000000,478558.48216000,0
