1614841740000,0.44799000,0.45391000,0.44780000,0.45323000,3782078.00000000,1614841919999,1703652.91604900,2474,2606750.90000000,1174737.56839800,0
1614841920000,0.45323000,0.45728000,0.45158000,0.45637000,6970310.20000000,1614842099999,3161410.59901400,3204,3839643.30000000,1742056.37317400,0
1614842100000,0.45637000,0.45681000,0.45288000,0.45437000,4946255.10000000,1614842279999,2249737.07266100,2273,2593180.50000000,1179415.48803600,0
1614842280000,0.45438000,0.45791000,0.45411000,0.45524000,2980666.10000000,1614842459999,1360271.15395800,1806,1605302.50000000,732545.59747000,0
1614842460000,0.45537000,0.45775000,0.45236000,0.45302000,6546536.10000000,1614842639999,2980991.92092300,2295,3636612.20000000,1655283.01867900,0
1614842640000,0.45321000,0.45517000,0.45062000,0.45100000,6632030.80000000,1614842819999,3003443.32748600,2659,3397490.40000000,1538376.82017500,0
1614842820000,0.45099000,0.45203000,0.44938000,0.45040000,10884261.10000000,1614842999999,4901757.30028200,3312,7208013.20000000,3245774.79494100,0
1614843000000,0.45049000,0.45629000,0.45012000,0.45322000,5103809.00000000,1614843179999,2309969.34526700,2070,2815598.40000000,1275104.88897200,0
1614843180000,0.45326000,0.45473000,0.45086000,0.45086000,5776680.10000000,1614843359999,2611573.98725900,1764,3567585.50000000,1612422.02674700,0
1614843360000,0.45086000,0.45247000,0.45051000,0.45247000,1251939.40000000,1614843539999,565149.85393400,739,592632.70000000,267481.72584800,0
1614843540000,0.45249000,0.45427000,0.45249000,0.45423000,1502965.90000000,1614843719999,681066.02262500,927,702239.10000000,318234.76485900,0
1614843720000,0.45424000,0.45438000,0.45320000,0.45432000,1622394.50000000,1614843899999,736440.32331600,793,688428.60000000,312500.76584500,0
1614843900000,0.45434000,0.45434000,0.45227000,0.45405000,1864354.90000000,1614844079999,845314.65040100,855,741795.20000000,336197.33377600,0
1614844080000,0.45403000,0.45517000,0.45371000,0.45405000,978970.80000000,1614844259999,444960.57627800,688,588173.30000000,267384.52577500,0
1614844260000,0.45412000,0.45500000,0.45358000,0.45362000,1298795.50000000,1614844439999,590036.33428000,868,508448.70000000,230980.73565000,0
1614844440000,0.45370000,0.45603000,0.45370000,0.45512000,1838998.00000000,1614844619999,837185.62073100,1040,1018787.80000000,463907.58439900,0
1614844620000,0.45521000,0.45787000,0.45462000,0.45766000,3292426.30000000,1614844799999,1503957.50038400,1695,1839561.60000000,840067.19012500,0
1614844800000,0.45754000,0.46670000,0.45754000,0.46643000,18111091.70000000,1614844979999,8387658.84682200,6710,8048840.30000000,3715592.88756700,0
